TripId,TripStartTime,TripEndTime,DeviceId
957fdbcb-7091-4ce8-bd3a-1d6b56d2e3c5,2022-01-17 09:01:43.277515,2022-01-18 07:01:43.277515,79f40099
0cd7ff4d-4620-46ec-9a55-8e0470d15b27,2023-09-06 12:29:29.615642,2023-09-08 01:29:29.615642,43f90e66
d4cce27d-5071-4b6a-ac97-de366a4765b5,2022-10-05 23:26:32.079673,2022-10-06 15:26:32.079673,a1530f0d
c32c188c-3985-4f78-825f-3cf78628f16e,2022-03-19 20:11:18.349804,2022-03-21 01:11:18.349804,72114991
603eb738-d324-4890-b78b-165bc3539b82,2022-05-01 04:16:20.208311,2022-05-03 01:16:20.208311,505d9a31
ed8aa0ea-3bd5-4f99-aa58-113d8ff08691,2022-01-30 20:24:46.902840,2022-02-01 11:24:46.902840,4323e82c
6adc126c-d8ff-4f32-b247-4cf6793e38a0,2021-06-29 03:46:53.003262,2021-06-30 04:46:53.003262,9d181781
f54f4580-684e-4a94-9ae8-1e35a39276c8,2022-07-30 08:26:34.418095,2022-08-01 05:26:34.418095,92c6476e
23afe287-5cd8-4dd1-a4cc-66a9caccbb37,2021-07-05 10:36:09.543220,2021-07-06 08:36:09.543220,e889cf59
8c5f7520-f2ff-4209-9bb2-89b2ea27e478,2021-02-06 12:12:22.503082,2021-02-07 22:12:22.503082,c900358c
a2935844-ba47-4053-8ed8-fc81955c8975,2023-09-21 09:58:31.162018,2023-09-22 02:58:31.162018,e8f02064
1bbddded-cf55-4dd3-b5b0-d3798a71fea2,2023-08-12 00:28:33.142869,2023-08-12 13:28:33.142869,8bd090d7
14c462bd-bb25-4932-bb30-4a9a5e763003,2021-11-15 10:41:53.938109,2021-11-16 16:41:53.938109,c8515c82
dde4284e-7b55-4574-ae71-3779aae80463,2023-01-31 01:04:07.545161,2023-02-01 11:04:07.545161,b04f9bf3
44d216fe-4f83-4d04-b044-235f5f779af4,2023-03-05 11:23:50.610244,2023-03-06 14:23:50.610244,0c0e6d7f
84c0bb30-b2e9-42e7-b9bb-98484d3fdc8a,2023-02-09 03:55:16.314126,2023-02-09 23:55:16.314126,77a8dd27
15f1f599-0ea8-442c-bad5-544e784a21f5,2022-03-21 19:45:43.305282,2022-03-23 12:45:43.305282,0d387807
4ad4fa33-cb3e-417b-8ff2-675a43635461,2022-11-03 04:11:29.222652,2022-11-04 12:11:29.222652,3d21fde8
d83ca55f-b2f1-473e-b73e-2b62f255e00b,2022-10-24 07:25:44.606368,2022-10-25 03:25:44.606368,ab310c94
44132b11-d99b-42ac-8613-bca52efdd760,2021-11-29 22:40:58.170912,2021-11-30 23:40:58.170912,3c1c9d40
6b4732ca-6251-4316-8755-f1c10e5e036b,2023-09-25 21:57:27.893697,2023-09-26 18:57:27.893697,6d5953df
ca9bf2e5-680f-44c5-ba1b-baab08cfe085,2022-08-11 01:46:44.839137,2022-08-12 14:46:44.839137,85e3fe75
8f00c453-3a9c-4105-be76-ab36b7a33104,2021-04-30 02:04:19.503038,2021-04-30 15:04:19.503038,71b2446d
6dee9b6b-c8c9-4fe7-b94c-40e0f65d641b,2023-08-26 10:02:53.528029,2023-08-27 02:02:53.528029,43f90e66
2ae42509-75a2-4d57-9709-f36a7a4288ea,2022-04-07 07:16:48.653039,2022-04-08 00:16:48.653039,b05f42bb
c532ef68-b9de-4468-bff4-27fef4ca8e61,2022-08-11 00:50:09.220059,2022-08-12 08:50:09.220059,78527e97
b6a87da2-fa02-45fa-a19c-f4887b806606,2023-11-19 17:50:21.471834,2023-11-20 10:50:21.471834,c49ba1d8
ca74d731-703f-403e-959f-eafcc5123e17,2021-12-22 07:54:40.928025,2021-12-23 07:54:40.928025,fb3b28b1
825bcb11-a3a8-4b52-a021-c6e47936770f,2021-04-28 10:23:38.337202,2021-04-29 11:23:38.337202,dfa66c70
694a7dd5-be70-49e0-a133-e5bc2a226d72,2022-04-15 03:53:02.972406,2022-04-16 14:53:02.972406,fc7cac58
83c6f0af-1c6f-4bcd-a7cb-424bf1bee78a,2022-03-08 17:05:59.171980,2022-03-10 16:05:59.171980,913a7bbb
83ceaf17-4af4-4522-aa42-740423ba3fb1,2022-09-25 11:19:31.763718,2022-09-27 07:19:31.763718,d3cc0739
c8607e99-8d6b-4efa-aadd-acf6df72b060,2021-12-22 20:23:57.284944,2021-12-24 12:23:57.284944,2b009765
b3ec6efb-6212-4bf0-87cf-a56631dd38c0,2022-10-16 23:47:01.901141,2022-10-17 15:47:01.901141,ac3df2be
66ae57a6-5d35-499b-8cb4-e1851078105f,2022-10-14 05:05:53.476273,2022-10-15 07:05:53.476273,c23a0316
a3820097-1d7a-43c5-8f9c-c70459eeb16a,2023-08-19 20:00:59.600766,2023-08-21 08:00:59.600766,851bdbe5
b9ccbf1f-9dca-4b05-a557-9cfebdfcecc0,2021-03-20 16:39:05.461918,2021-03-21 21:39:05.461918,01a0ae1f
5c08761f-bf17-466c-90b8-bb7976f3359a,2021-04-05 20:16:07.241495,2021-04-07 19:16:07.241495,76be43c0
bb53df4b-ee17-42de-a28a-2b64dde77bdc,2021-04-22 10:53:09.875898,2021-04-23 02:53:09.875898,7a8777ab
49d928a1-ad2e-4295-bbe5-5ef5097aefc7,2023-07-13 08:42:45.093446,2023-07-14 04:42:45.093446,53b07aa4
88169d2c-67ba-42ad-8856-39993c4ef3c1,2021-11-02 20:25:27.782298,2021-11-04 11:25:27.782298,8eae46b0
57b3eae6-2c39-4a4f-b2af-a5e37ec8cee3,2022-03-16 02:51:25.583428,2022-03-17 16:51:25.583428,3125c6f9
52645b0c-9791-4010-a770-e070843200b4,2021-05-06 15:28:46.368490,2021-05-07 05:28:46.368490,fb62b138
4db3b4bd-c5f1-4612-809c-a74587adb20d,2023-04-20 07:30:54.049761,2023-04-22 03:30:54.049761,738bf8b3
4069d4c5-1fa5-4b4a-ab8e-de107300f33c,2023-11-13 01:11:10.810099,2023-11-14 08:11:10.810099,144eefa9
85e1fef5-83a9-4421-9a3c-188c2f6834b3,2021-02-11 10:33:25.542040,2021-02-13 03:33:25.542040,89afaf52
36df8a8c-8350-4a74-93a7-26043e3e69d5,2022-04-25 11:08:24.392507,2022-04-26 04:08:24.392507,2564fa77
2904b9ac-7946-47db-85a1-735752815640,2021-07-25 03:44:56.546333,2021-07-26 01:44:56.546333,e11d32c0
195533ac-2fb3-403a-89c8-504a20df2330,2023-01-25 23:47:17.419200,2023-01-26 18:47:17.419200,da5e11a1
8194d14b-4780-4c52-bf7b-463d3e74c556,2021-04-24 21:52:17.214166,2021-04-26 07:52:17.214166,1ad6c884
f2551934-9508-42ba-8bb0-369709dbba5f,2023-07-16 09:52:05.773156,2023-07-16 23:52:05.773156,11d250c2
db237c46-7d2a-48d6-a9f0-85faee78c3e1,2021-08-23 22:23:57.601641,2021-08-24 21:23:57.601641,a5202695
8208eb81-460e-420f-896b-df1b567b8ca7,2021-07-03 08:35:08.231110,2021-07-04 01:35:08.231110,3bc49f85
250fe8e6-a7b7-4479-906a-cb45b5354ce0,2022-01-13 17:30:47.793210,2022-01-15 16:30:47.793210,a0545fac
982dcfe3-0af3-41df-8656-eb41af2e76bf,2022-08-16 23:45:00.360735,2022-08-18 03:45:00.360735,bdbce760
af8fd7f4-cf73-4250-923d-ac39091040d7,2021-06-21 00:40:47.949619,2021-06-22 10:40:47.949619,296fdbd0
566d930e-dc2b-46a3-8a1f-bef7faac5cf2,2023-02-21 12:22:02.733244,2023-02-22 07:22:02.733244,31569604
5609ef3b-12c9-4af6-bd93-76fd8edc5a66,2022-08-10 00:55:53.591195,2022-08-10 12:55:53.591195,7277f072
f6a097cd-4754-4d6c-8d93-0260d6cf8369,2021-01-07 06:16:21.998053,2021-01-08 06:16:21.998053,0b3d0479
3d8dcd28-bc70-4eb4-80e4-f39c17edc347,2021-06-03 12:33:24.555069,2021-06-04 00:33:24.555069,95802e45
f0d60f25-a28d-4f76-8516-04c975a89750,2021-05-03 17:46:36.780793,2021-05-04 12:46:36.780793,5b8d4a24
765db305-5423-43f0-a02c-ea22c16a46df,2022-02-28 11:43:58.044029,2022-03-01 15:43:58.044029,8bd090d7
ecc40dfc-7c81-441e-b24b-59d051bb22fe,2022-03-12 10:21:49.007160,2022-03-14 02:21:49.007160,33b1b508
04309239-7940-4923-8a87-4d5bcec26f9f,2021-03-02 17:16:18.199261,2021-03-03 06:16:18.199261,944f823c
223eeaff-6c16-4a6d-81d6-ae22455819d4,2021-10-11 05:14:47.202733,2021-10-12 10:14:47.202733,22c2156e
e45d4fad-5ff6-4a80-aecc-21dcf56bf2fd,2023-04-25 05:53:09.284499,2023-04-26 03:53:09.284499,1a9eaf0a
596f4855-893d-4351-a6a3-843ddc22c34e,2021-09-28 20:56:15.521113,2021-09-29 23:56:15.521113,09ddd660
afc31f4f-6d75-45f7-95ac-b327198171cf,2021-11-25 19:16:33.542109,2021-11-27 14:16:33.542109,46fed113
84f9b807-08f1-4f9d-a28d-19f18b11bd58,2021-05-25 20:11:28.544660,2021-05-27 17:11:28.544660,e0cb36fb
6fe622da-5419-4447-a4c9-0fe5077f0d91,2023-07-21 14:53:13.647624,2023-07-23 04:53:13.647624,2dcd7d47
8e8a59ac-bf8c-4d83-8d00-a192a4fa1fe8,2022-04-09 07:41:13.939610,2022-04-10 08:41:13.939610,0d2e40a9
ac9faa6b-e4e7-4b4e-9a97-2be3689626c8,2023-02-25 16:46:05.743720,2023-02-26 10:46:05.743720,64f573ac
c19045ed-7cbd-47ff-b3eb-6b2b3aec2eab,2021-09-23 12:48:32.098968,2021-09-25 03:48:32.098968,3b15ba04
34a6b091-18c5-4055-b90d-853df6164852,2023-05-12 19:36:17.824408,2023-05-13 10:36:17.824408,2458e5a1
6cd10023-9854-4ceb-b6fe-3ba56c2fac0e,2021-06-24 10:35:45.961031,2021-06-25 20:35:45.961031,f8186cd4
d31db2f0-8295-4939-809c-aba81ee3f590,2021-04-01 12:10:00.363347,2021-04-03 07:10:00.363347,0d938c5d
3410819a-f830-414e-8f02-33ba1911ac16,2021-10-20 08:49:27.873264,2021-10-22 01:49:27.873264,2b2e83e2
fa4c1395-7d57-4c61-a8d1-e32c192676cc,2022-01-24 17:36:07.233469,2022-01-26 08:36:07.233469,69b2359e
bd71ffff-c81f-4fe4-ae7d-a258ee12389f,2023-02-28 14:17:35.066768,2023-03-02 06:17:35.066768,f1bb6e16
faa78312-ffbc-4ec4-a7da-338b406a0fde,2021-08-02 22:57:39.433357,2021-08-04 20:57:39.433357,244d54ac
e674a764-6b0d-4dee-a275-78c386a26446,2022-10-09 17:48:16.851562,2022-10-11 00:48:16.851562,4c8d77f7
278a6a60-2794-4e69-90aa-87b4666e97b4,2021-04-22 00:32:39.278401,2021-04-22 15:32:39.278401,2cdfdc18
a0c6dcb3-abe2-4096-a123-448d77b22e53,2021-03-11 06:27:25.996922,2021-03-12 04:27:25.996922,4c8d77f7
4b013730-dad2-4986-83a9-b6928c8d03f0,2022-02-28 18:27:05.465115,2022-03-02 14:27:05.465115,ca2fc49e
89a9908c-891b-4646-8f6b-d30fa68bd7fe,2023-10-06 09:47:39.955928,2023-10-07 13:47:39.955928,2564fa77
e916a22d-c739-4418-adca-8a1bf3e8f995,2023-07-17 16:42:06.493752,2023-07-19 14:42:06.493752,0cbb6755
96662f83-722b-4fb7-9146-75013f2b565d,2021-05-09 08:28:00.921627,2021-05-10 22:28:00.921627,cf6e8b20
d8b99e9d-d854-422b-a90c-3c228a6a13ca,2021-08-14 22:20:25.022355,2021-08-16 04:20:25.022355,e452665c
43771e05-d083-40e1-bd74-91639d2e038a,2021-05-09 03:58:13.580931,2021-05-09 23:58:13.580931,aa959d5c
ccd811cf-683f-4e2d-8acb-7af5ae4ef6a3,2022-07-09 09:19:14.728261,2022-07-09 21:19:14.728261,66b20cca
2550fd24-4584-40ac-83f7-db2a1b301eca,2023-06-30 01:46:30.746763,2023-07-02 00:46:30.746763,8562e1c3
88f00e05-62ed-4e95-b243-ae2ec0bd54ce,2023-09-27 10:18:39.950876,2023-09-29 08:18:39.950876,d597f046
139b1b18-9a04-49d5-bd5a-d783f21e1b77,2021-01-20 16:11:02.774327,2021-01-22 11:11:02.774327,cfd45d4b
39abca53-d968-4a6e-a7e5-4698ff11f030,2022-02-24 10:38:30.606552,2022-02-26 06:38:30.606552,3b7e8b2a
65716bc6-cda3-4a76-9625-e6b562cc559e,2023-03-22 18:16:40.181543,2023-03-23 07:16:40.181543,248a5e1a
faced86d-fbd4-4d67-94fd-ff6d8f3a8d95,2021-02-25 08:23:45.702796,2021-02-27 03:23:45.702796,a1aa82ab
28ec5c7a-a012-4ca5-b182-8639a1a6e85c,2021-07-06 16:27:16.656488,2021-07-07 23:27:16.656488,03e5d312
62bfe04d-34aa-462c-a3cc-e1e12649dddd,2021-05-15 13:41:07.595659,2021-05-17 07:41:07.595659,b215e2d8
dc769f16-29e1-48b8-99d6-9c6a1be3d00a,2022-08-11 06:18:03.772921,2022-08-12 15:18:03.772921,9823b748
2ecf361c-1000-44ec-9555-7327e5928982,2023-07-04 23:47:09.974252,2023-07-06 10:47:09.974252,011dabe8
16be294a-6481-4699-8b3c-967bea9faa0c,2021-08-02 19:17:00.091095,2021-08-03 18:17:00.091095,208d94ae
8dc7b3f6-5968-47e8-b28c-cc3f51ab521b,2023-01-09 11:49:08.687115,2023-01-10 16:49:08.687115,2eaa6ee9
75a05b95-c037-4bf5-913a-bc88370318bc,2023-09-17 18:10:21.408523,2023-09-18 06:10:21.408523,1997839f
8dbdf469-416f-496c-834a-10bd03d694f6,2023-09-27 22:11:06.550054,2023-09-28 23:11:06.550054,0b3e9430
3c39a88e-ae17-49d6-b4a7-7e82c489627a,2023-01-27 07:44:30.323918,2023-01-28 11:44:30.323918,7f6b12ae
9243933e-9c42-4824-bbb3-4ee1c7c6b1c0,2023-04-17 02:08:50.186280,2023-04-17 16:08:50.186280,8a17b13a
3b3a0e01-0362-40e9-9976-f2a0ba500d69,2021-12-19 06:21:56.810037,2021-12-20 14:21:56.810037,7a6e39e5
366c12c8-019b-4e49-bfb9-5245b7df80b0,2022-04-30 21:02:34.436328,2022-05-01 20:02:34.436328,3ec3d832
ea99c2e9-1d9f-4a0e-9563-3952a68265c2,2022-12-03 01:19:37.027071,2022-12-03 23:19:37.027071,85e3fe75
81031476-40e1-4939-bb76-ac9ead73c527,2021-09-27 03:07:22.387559,2021-09-28 04:07:22.387559,577c1405
9a6c69a7-8a86-419d-a7fc-72d766ec21a2,2022-08-20 23:15:11.091093,2022-08-22 14:15:11.091093,bbf177cf
d91ced5f-16e6-4c05-a03b-774386285910,2023-07-09 08:12:10.997195,2023-07-10 00:12:10.997195,c3d1d4d9
56309b96-027a-4255-9c90-3d75c2ad541d,2021-04-15 06:21:58.611665,2021-04-17 00:21:58.611665,92ddef48
7eae430d-3108-4ced-99de-4c4d3774c063,2023-09-12 05:07:21.356794,2023-09-14 01:07:21.356794,1d635b6f
9e315fb5-026b-4af1-aeeb-3886b9fd1347,2022-04-10 04:52:26.958666,2022-04-11 07:52:26.958666,1b358064
ffcd87de-8c3b-43ae-ba66-b076b3ce4b30,2022-06-06 21:16:41.917184,2022-06-08 06:16:41.917184,3524df01
5ee83177-ed63-4f85-8f20-54bebe1dc049,2021-07-10 21:41:11.244594,2021-07-12 06:41:11.244594,f6458a37
2bc0c383-541c-4047-a94b-b47cdf5bc88f,2021-08-09 20:31:17.906388,2021-08-10 12:31:17.906388,ae90a85e
c6c3e158-09d1-480d-b15a-389c2005d67a,2021-08-25 00:06:39.150868,2021-08-26 06:06:39.150868,bccc5063
12aa1ab4-23a2-4cd3-bba7-fc2818b443a0,2021-08-18 12:34:17.441145,2021-08-19 11:34:17.441145,988e2e95
c7bb381e-70d2-4ee7-b31f-d82aa82e553a,2022-10-15 08:04:13.222280,2022-10-15 20:04:13.222280,1f1146c8
8b08a4c8-1449-472b-bd68-f72d1b98e901,2021-10-11 20:31:15.199358,2021-10-13 14:31:15.199358,98c5d00a
e9778de2-4af4-4a01-b8e6-4f7de7d2eefa,2023-01-11 02:27:10.586794,2023-01-12 22:27:10.586794,98848bc3
7f098001-4ec0-4d63-8fec-9b0ee3e04087,2023-07-24 20:20:26.013223,2023-07-25 09:20:26.013223,8eae46b0
57d67789-29e4-49a2-a0e2-a9ecc7ca6e4a,2022-06-09 15:04:57.428577,2022-06-10 08:04:57.428577,e9d4a947
84bcc89d-32e6-46f3-ae80-428d8c03c34e,2023-11-10 07:37:03.145340,2023-11-12 06:37:03.145340,6e98c5a1
de5717c7-6afc-499a-b289-9aabde1c418a,2023-10-19 06:46:40.090623,2023-10-20 00:46:40.090623,f500e6d8
56fba856-b871-46cd-8da4-9b1841455dd5,2021-10-20 20:27:19.325688,2021-10-21 12:27:19.325688,25c056ff
b1492ec5-4e80-45c7-9271-a2d866c800eb,2023-09-30 12:19:59.522651,2023-10-01 22:19:59.522651,2b2cd458
26aaca3f-09e9-4198-998b-d6b9eb897a41,2022-10-04 11:33:04.947543,2022-10-06 10:33:04.947543,bee06e1b
5e0460b6-c00f-4824-b8ef-5f6afd46d6a9,2021-06-27 20:24:38.840197,2021-06-29 14:24:38.840197,8d33efcb
a568d661-26f1-48e1-b472-ad295ee2a943,2021-11-14 10:46:48.369228,2021-11-15 00:46:48.369228,582f15d9
12b69319-a5db-4d24-b0d7-9776bc512299,2023-05-01 19:24:47.744535,2023-05-02 09:24:47.744535,8b0f645a
76c0d089-fe14-4b58-83a0-ce34378a17f8,2023-09-01 07:23:38.256876,2023-09-01 22:23:38.256876,98b1db31
058cf00d-72eb-49c1-8c72-3d1f39b003e7,2023-02-05 10:54:51.186592,2023-02-06 02:54:51.186592,853d2507
85f549c7-ba9a-43d4-b702-ceb6a08975b5,2021-07-01 02:20:38.323067,2021-07-02 21:20:38.323067,81848924
2b99d239-7e39-46c1-a814-d8a051e28f94,2022-05-24 20:08:46.114944,2022-05-25 18:08:46.114944,c4f5ceed
7aefffb9-a022-4039-8e64-da32867e7380,2023-07-29 13:31:24.490304,2023-07-30 11:31:24.490304,d1de8f78
c2eac79a-7a2b-481f-834a-d3a30ba00937,2023-10-14 08:56:31.757702,2023-10-15 16:56:31.757702,d4622ef7
de808930-1e32-4a47-884a-5c86898c48cb,2021-10-15 19:18:58.132122,2021-10-16 10:18:58.132122,ad6baa8d
502bb67e-0da1-45b4-914a-6a963f3c8cc0,2021-03-31 22:13:26.285202,2021-04-02 17:13:26.285202,a5ccd827
e9e0c2e0-e148-4945-bae0-ad36d55697d6,2021-07-05 06:14:34.478714,2021-07-06 01:14:34.478714,944f823c
31647d93-3582-4687-aa41-6fc947e3cc4d,2023-04-01 23:55:23.809973,2023-04-02 17:55:23.809973,8ceb9879
54ced0ad-04de-47ba-aeb0-02cfe0618067,2022-07-16 22:17:39.765965,2022-07-17 19:17:39.765965,eda67034
189c1051-85ca-48d9-b939-65aa08d79e26,2023-05-29 19:38:55.930303,2023-05-30 09:38:55.930303,d25db3ff
8f62ce73-8b15-4a7d-8baf-24f38222d962,2021-05-14 11:38:25.750797,2021-05-16 00:38:25.750797,eae31501
50d32e36-30fb-458a-b627-58e998af1b1d,2021-05-26 05:28:06.563293,2021-05-26 19:28:06.563293,967f6c63
6e5a7eb9-9232-421e-928a-66a2f34d346b,2021-02-04 22:09:46.121886,2021-02-05 17:09:46.121886,0af5b74d
4fa5ed86-cbb0-41a8-98fe-ca9fd056ec9a,2021-12-20 19:45:27.581150,2021-12-21 16:45:27.581150,4f28e8fa
f7e60270-fb45-4131-b73c-17cf89ab82ae,2021-07-04 05:15:01.672390,2021-07-04 19:15:01.672390,226febe9
595cd18c-eebd-4c32-b0e3-236f6b94f7c8,2022-11-28 02:54:43.604496,2022-11-28 18:54:43.604496,6216becc
e387b478-e95d-4fc3-904a-03720b20fd01,2023-02-17 16:14:04.419250,2023-02-18 09:14:04.419250,da174716
a320ea61-dd12-4c07-8925-7065d4de9f65,2023-01-11 15:37:28.005980,2023-01-12 20:37:28.005980,8a17b13a
0ca4538d-93ef-4464-b803-1a6ab6b1e547,2023-08-10 04:55:10.323165,2023-08-11 12:55:10.323165,177f116b
58c7e87e-3f63-4924-a81b-d9f68cfe762f,2023-01-26 00:33:41.177253,2023-01-26 18:33:41.177253,0a3509f2
5183dd1f-f3c0-4167-90c7-239bb913d75b,2022-08-21 09:49:20.124781,2022-08-22 05:49:20.124781,bdc89f79
552940cc-ef88-4e6a-9da6-908781b72a42,2021-12-27 01:18:53.867262,2021-12-28 11:18:53.867262,47614258
e18baf2e-111e-41c6-8404-b968289c2539,2022-04-05 18:11:00.170848,2022-04-07 14:11:00.170848,dfc34394
9bccb1bf-b32a-491b-b630-9a6d622cb2be,2021-11-02 13:07:12.219523,2021-11-03 11:07:12.219523,0c0668da
5564d1dd-58a7-4695-9086-471c7f9c404f,2022-06-18 10:59:17.217691,2022-06-19 22:59:17.217691,2cd0eaaf
f439917d-7a8d-405b-b1a7-23d58729cbdd,2022-04-06 09:15:51.404327,2022-04-08 02:15:51.404327,37948e1f
eee01947-22a9-4117-a302-e541dea15400,2023-10-17 05:12:55.176140,2023-10-18 23:12:55.176140,28c49bb5
5716d165-26ce-40e6-b9de-164bb91f0a08,2021-10-17 20:05:09.956719,2021-10-19 09:05:09.956719,7b7af65a
092b414e-91d2-44a7-a6d3-c9aa022f9966,2023-02-25 16:26:50.926313,2023-02-26 23:26:50.926313,a38c22c4
46cdba55-683f-4676-9663-b53019d75246,2021-02-10 13:23:23.711530,2021-02-12 04:23:23.711530,2b2cd458
19db7e25-09e1-4a68-9c4c-ff7c4f3ccf4c,2023-09-19 03:44:36.566429,2023-09-20 09:44:36.566429,99f73d66
efdd9ce9-7460-41f4-ba4b-ae85f313f915,2022-01-06 12:09:52.108236,2022-01-08 08:09:52.108236,d5e5ae99
310a6120-4ac5-4511-b22a-0c83dd1483d3,2021-12-10 14:23:07.095841,2021-12-11 21:23:07.095841,4eea49a7
5f98b58a-f13a-4104-9c56-fe131456309b,2021-08-16 01:07:54.646740,2021-08-17 16:07:54.646740,f6676b3b
a8960fb1-5be9-439c-b508-c619f877394f,2023-10-31 12:18:27.408631,2023-11-01 06:18:27.408631,44fe8cb8
f2063338-f702-4407-9eea-2d0a5971a1b8,2022-04-14 23:20:23.479817,2022-04-16 03:20:23.479817,38f92207
9bac16ba-3e4d-4435-ad78-f1af4b473418,2022-05-21 06:06:54.829634,2022-05-22 07:06:54.829634,2797d2da
afe536a8-2924-48bb-b80b-b70a7b3eec12,2022-09-10 05:45:18.084644,2022-09-11 22:45:18.084644,a1530f0d
99dfb97f-46d7-4f37-9d77-429375f45372,2023-07-26 14:08:20.778903,2023-07-27 09:08:20.778903,2cf275b2
2ce2f3af-f171-4fdc-8c15-ef9482bbfe4f,2023-09-19 10:36:29.617102,2023-09-21 09:36:29.617102,bef7ff15
041fef5d-7bc8-42b7-b1a8-98b5b6fb0487,2023-09-27 16:15:38.160366,2023-09-28 21:15:38.160366,294ad59e
df4f541a-f7be-490f-857c-63df315852ea,2022-05-16 06:04:51.707739,2022-05-16 23:04:51.707739,1ab127d4
5fab9741-f83e-496f-bd2c-c0fc18aec465,2021-03-10 15:24:48.059253,2021-03-12 14:24:48.059253,720191ba
797bda01-2f9c-4b73-8109-e15e17651712,2021-11-30 16:29:40.157905,2021-12-01 20:29:40.157905,b04f9bf3
53d83b6a-2fba-4d2e-b4bf-ea8ce47cf77a,2022-07-13 05:41:10.040353,2022-07-13 18:41:10.040353,69fc00f0
b4e52380-3a13-4018-90bb-ed45fd10e3fc,2022-02-07 15:16:33.535152,2022-02-09 05:16:33.535152,32ad48e4
72085cc5-94c3-4364-be59-1e4af7e8a791,2023-03-12 04:39:51.026238,2023-03-13 11:39:51.026238,bdc89f79
502c8829-d6f3-4507-87e3-36d0dfd66e83,2023-08-30 01:04:50.752837,2023-08-31 19:04:50.752837,27036ca5
b3d98e58-9e06-424d-849e-582cb0efa70c,2023-07-09 07:09:18.774849,2023-07-09 23:09:18.774849,63a34186
fa8e2394-7e92-400b-b49b-fbd7aad75695,2023-05-12 10:03:05.476057,2023-05-13 17:03:05.476057,d71207c7
2599f2e1-0982-42f8-9620-fd9002cb5f02,2022-03-17 19:24:28.896042,2022-03-18 19:24:28.896042,1d635b6f
4375fbda-e742-4ce6-a716-ce5b13413e3c,2022-03-03 12:12:28.243902,2022-03-04 09:12:28.243902,6a288d3e
03037208-93a0-4249-b3d3-d02d1ee24ba2,2022-06-08 14:55:37.371010,2022-06-10 03:55:37.371010,3aa2daa2
b6f47ff8-b417-41d5-8f34-d436340bd01f,2022-10-06 09:13:55.800910,2022-10-08 02:13:55.800910,c8515c82
1f9ed700-2fb9-493a-99dd-d97a1debb946,2023-04-19 09:40:34.613980,2023-04-20 10:40:34.613980,f5afced7
3c2298eb-beee-4a9e-877c-919bbe7dbf7b,2022-10-23 23:28:17.936780,2022-10-25 12:28:17.936780,50ec3d0c
b1667240-6a10-479e-9f67-c54e72a52887,2021-02-18 08:28:50.772521,2021-02-19 09:28:50.772521,473ef62e
4b3aafd8-fb65-48ee-bb4e-1e4e5d1b4f82,2021-12-10 00:34:52.231698,2021-12-11 23:34:52.231698,38004f0b
f67e2498-344a-4ef9-a848-24193d6e523e,2021-06-22 16:12:07.690051,2021-06-24 06:12:07.690051,428def33
fe08e633-cbd6-4b9d-bd30-0ed5546fc584,2022-05-04 05:33:41.423870,2022-05-04 17:33:41.423870,ff704c0a
415729eb-702c-47a2-bdee-d0dbdfd9c711,2022-12-27 09:14:02.500641,2022-12-29 06:14:02.500641,9aa4185c
a1079710-fc42-4f78-94b5-236678a575ca,2022-08-04 12:24:14.618075,2022-08-05 05:24:14.618075,08698e0b
e1e73745-7779-4cd3-9adb-7e7d92ac1727,2022-04-20 11:09:52.811832,2022-04-21 16:09:52.811832,288dcea9
69f56800-8fd4-459f-8c34-50151492b6d2,2021-07-12 02:57:29.654411,2021-07-13 00:57:29.654411,64974f62
208fffb3-c0ce-4929-9951-baccaeae0a2d,2022-06-14 19:08:18.499457,2022-06-15 08:08:18.499457,d6ca8957
487e63f1-9d6e-4717-92bb-0826c0a75865,2023-06-14 06:42:58.400762,2023-06-15 01:42:58.400762,7aec75cd
bcadd26d-b304-47d0-a143-e7db148b847c,2021-01-29 20:45:26.027085,2021-01-31 16:45:26.027085,83a64a96
1e1e5f8d-ba3c-42b2-a612-3de14f3b2297,2021-10-08 19:01:19.108468,2021-10-09 21:01:19.108468,5e0814ab
697b2e8e-8c53-4633-a7a1-aefbb54deac9,2022-11-23 10:48:27.075531,2022-11-24 22:48:27.075531,155b85a8
e63533f0-1ecb-4a78-a569-80c33762cb32,2023-09-07 04:25:23.917043,2023-09-07 19:25:23.917043,ad45fc19
39656a05-542d-4650-a4cb-847ccda154e5,2021-07-24 04:01:47.684111,2021-07-25 09:01:47.684111,38915b24
04962576-4d2b-4b8b-9e83-9c6df956bcec,2022-12-16 15:51:06.588288,2022-12-18 14:51:06.588288,a6cde591
05e3c65a-9706-4c4a-80e4-568779ec2ae1,2022-09-26 13:24:47.493147,2022-09-27 15:24:47.493147,0f920fdc
22de92dd-631d-4b1c-8c66-9a80da63d282,2022-03-09 00:49:38.380978,2022-03-10 19:49:38.380978,985be368
fd28c1f2-45f6-4300-ab77-f4f106da9878,2021-04-23 10:41:43.107291,2021-04-25 04:41:43.107291,5bf2c803
7c1159f0-5b09-465c-a1ac-8fbb359edfd1,2023-02-14 11:07:46.788944,2023-02-15 22:07:46.788944,77e38f86
be1db78c-7e5f-4b7f-951d-b060f4aeae62,2021-05-01 09:51:20.503708,2021-05-02 08:51:20.503708,ebbdd632
7b90d975-0287-480c-b13b-737c96fe0f17,2022-10-27 00:33:40.027537,2022-10-27 14:33:40.027537,f8186cd4
